,title,name,catogery,size,region,price,second_feature,third_feature,other
4757,大唐盛世花园 3室2厅 13800元,大唐盛世花园,3室2厅,114平米,花木租房,13800,中楼层(共14层),2000年建板楼,2000年建板楼
4758,明园世纪城 2室2厅 16500元,明园世纪城,2室2厅,117平米,建国西路租房,16500,中楼层(共28层),高楼层(共6层),高楼层(共6层)
4759,东方巴黎 2室2厅 18500元,东方巴黎,2室2厅,103平米,衡山路租房,18500,中楼层(共37层),1995年建板楼,1995年建板楼
4760,当代万国府MOMA 2室2厅 4800元,当代万国府MOMA,2室2厅,71平米,老闵行租房,4800,高楼层(共17层),高楼层(共6层),高楼层(共6层)
4761,陆家嘴锦绣前城 3室2厅 13500元,陆家嘴锦绣前城,3室2厅,122平米,北蔡租房,13500,高楼层(共22层),1994年建板楼,1994年建板楼
4762,世茂湖滨花园(公寓) 3室2厅 21000元,世茂湖滨花园(公寓),3室2厅,213平米,碧云租房,21000,低楼层(共40层),低楼层(共29层),低楼层(共29层)
4763,万科四季花城 3室2厅 4500元,万科四季花城,3室2厅,87平米,杨行租房,4500,低楼层(共11层),2006年建板楼,2006年建板楼
4764,江临天下 3室2厅 17000元,江临天下,3室2厅,165平米,陆家嘴租房,17000,中楼层(共35层),中楼层(共6层),中楼层(共6层)
4765,香梅花园 2室2厅 13000元,香梅花园,2室2厅,113平米,杨东租房,13000,低楼层(共37层),1994年建板楼,1994年建板楼
4766,中大九里德(公寓) 2室2厅 5500元,中大九里德(公寓),2室2厅,89平米,九亭租房,5500,高楼层(共17层),中楼层(共6层),中楼层(共6层)
4767,恒杰丁香花园 2室2厅 3900元,恒杰丁香花园,2室2厅,97平米,松江大学城租房,3900,低楼层(共11层),1995年建板楼,1995年建板楼
4768,中包公寓 2室2厅 12000元,中包公寓,2室2厅,98平米,中山公园租房,12000,高楼层(共6层),低楼层(共28层),低楼层(共28层)
4769,装修好，家具家电齐全，适合居家宜居，拎包入住,徐汇公寓,2室2厅,95平米,康健租房,7300,低楼层(共16层),2000年建板楼,2000年建板楼
4800,兆丰帝景苑 1室2厅 11000元,兆丰帝景苑,1室2厅,71平米,徐家汇租房,11000,高楼层(共25层),高楼层(共25层),高楼层(共25层)
4801,东城新村、三房两厅一卫 101平 8500元/月！,东城新村,3室1厅,101平米,杨东租房,8500,高楼层(共18层),2004年建板楼,2004年建板楼
4802,明园世纪城 2室2厅 16500元,明园世纪城,2室2厅,117平米,建国西路租房,16500,中楼层(共28层),高楼层(共18层),高楼层(共18层)
4803,东方巴黎 2室2厅 18500元,东方巴黎,2室2厅,103平米,衡山路租房,18500,中楼层(共37层),2003年建板楼,2003年建板楼
4804,巨西小区 2室1厅 5700元,巨西小区,2室1厅,54平米,洋泾租房,5700,高楼层(共6层),中楼层(共28层),中楼层(共28层)
4805,新地苑 4室2厅 13000元,新地苑,4室2厅,136平米,豫园租房,13000,低楼层(共29层),2000年建塔楼,2000年建塔楼
4806,呼玛二村 2室1厅 3400元,呼玛二村,2室1厅,58平米,张庙租房,3400,高楼层(共6层),中楼层(共37层),中楼层(共37层)
4807,电影华苑 2室2厅 11000元,电影华苑,2室2厅,86平米,徐家汇租房,11000,低楼层(共33层),2000年建板楼,2000年建板楼
4808,大唐盛世花园 3室2厅 13800元,大唐盛世花园,3室2厅,114平米,花木租房,13800,中楼层(共14层),高楼层(共6层),高楼层(共6层)
4809,世茂湖滨花园(公寓) 3室2厅 21000元,世茂湖滨花园(公寓),3室2厅,213平米,碧云租房,21000,低楼层(共40层),1993年建板楼,1993年建板楼
4810,陆家嘴锦绣前城 3室2厅 13500元,陆家嘴锦绣前城,3室2厅,122平米,北蔡租房,13500,高楼层(共22层),低楼层(共29层),低楼层(共29层)
4811,香梅花园 2室2厅 13000元,香梅花园,2室2厅,113平米,杨东租房,13000,低楼层(共37层),1999年建板楼,1999年建板楼
4812,恒杰丁香花园 2室2厅 3900元,恒杰丁香花园,2室2厅,97平米,松江大学城租房,3900,低楼层(共11层),高楼层(共6层),高楼层(共6层)
4813,银星名庭 3室1厅 10500元,银星名庭,3室1厅,94平米,万体馆租房,10500,中楼层(共24层),1995年建板楼,1995年建板楼
4814,阳光花城 4室2厅 12000元,阳光花城,4室2厅,135平米,张江租房,12000,中楼层(共18层),低楼层(共33层),低楼层(共33层)
4815,瑞虹新城璟庭 3室2厅 26000元,瑞虹新城璟庭,3室2厅,151平米,临平路租房,26000,低楼层(共30层),2008年建塔楼,2008年建塔楼
4816,通河六村 2室1厅 3800元,通河六村,2室1厅,58平米,通河租房,3800,高楼层(共6层),中楼层(共14层),中楼层(共14层)
4817,春港丽园(公寓) 2室2厅 6000元,春港丽园(公寓),2室2厅,77平米,张江租房,6000,高楼层(共6层),2004年建板楼,2004年建板楼
4818,呼玛三村 1室1厅 3200元,呼玛三村,1室1厅,41平米,张庙租房,3200,高楼层(共6层),低楼层(共40层),低楼层(共40层)
4819,名都古北 2室2厅 17000元,名都古北,2室2厅,120平米,金虹桥租房,17000,中楼层(共21层),2004年建板楼,2004年建板楼
4820,鹿特丹花园 2室2厅 15000元,鹿特丹花园,2室2厅,118平米,古北租房,15000,高楼层(共10层),高楼层(共22层),高楼层(共22层)
4821,大同花园南区 4室2厅 20000元,大同花园南区,4室2厅,188平米,打浦桥租房,20000,低楼层(共35层),板楼,板楼
4822,富特五村 2室1厅 3300元,富特五村,2室1厅,57平米,外高桥租房,3300,高楼层(共6层),低楼层(共37层),低楼层(共37层)
4823,江临天下 3室2厅 17000元,江临天下,3室2厅,165平米,陆家嘴租房,17000,中楼层(共35层),2004年建板楼,2004年建板楼
4824,万科四季花城 3室2厅 4500元,万科四季花城,3室2厅,87平米,杨行租房,4500,低楼层(共11层),低楼层(共11层),低楼层(共11层)
4825,中大九里德(公寓) 2室2厅 5500元,中大九里德(公寓),2室2厅,89平米,九亭租房,5500,高楼层(共17层),2007年建板楼,2007年建板楼
4826,未来域 2室2厅 6500元,未来域,2室2厅,93平米,三林租房,6500,中楼层(共11层),中楼层(共24层),中楼层(共24层)
4827,王家宅小区 3室1厅 8800元,王家宅小区,3室1厅,65平米,潍坊租房,8800,低楼层(共6层),塔楼,塔楼
4828,长城小区 2室1厅 7000元,长城小区,2室1厅,60平米,曹家渡租房,7000,高楼层(共7层),中楼层(共18层),中楼层(共18层)
4829,凯欣豪园 2室2厅 17000元,凯欣豪园,2室2厅,103平米,中山公园租房,17000,低楼层(共35层),2009年建板楼,2009年建板楼
4860,精装三房  家电家具齐配   带车位 看房有钥匙,万源城尚郡,3室2厅,89平米,古美租房,9300,高楼层(共18层),高楼层(共18层),高楼层(共18层)
4861,汇龙新城 2室2厅 16800元,汇龙新城,2室2厅,107平米,五里桥租房,16800,中楼层(共30层),2012年建板楼,2012年建板楼
4862,潍坊十村 3室1厅 9000元,潍坊十村,3室1厅,73平米,潍坊租房,9000,高楼层(共6层),中楼层(共30层),中楼层(共30层)
4863,建业新村 2室1厅 5200元,建业新村,2室1厅,67平米,南码头租房,5200,高楼层(共6层),2002年建板楼,2002年建板楼
4864,杨园三村 1室1厅 2600元,杨园三村,1室1厅,41平米,高东租房,2600,高楼层(共6层),高楼层(共6层),高楼层(共6层)
4865,杜鹃园 2室1厅 4900元,杜鹃园,2室1厅,63平米,康健租房,4900,中楼层(共6层),1985年建板楼,1985年建板楼
4866,黎明花园 2室1厅 4000元,黎明花园,2室1厅,52平米,七宝租房,4000,高楼层(共6层),高楼层(共6层),高楼层(共6层)
4867,裕德大厦 2室1厅 8800元,裕德大厦,2室1厅,89平米,徐家汇租房,8800,低楼层(共24层),1998年建板楼,1998年建板楼
4868,九歌上郡 1室1厅 6500元,九歌上郡,1室1厅,65平米,静安新城租房,6500,中楼层(共11层),高楼层(共6层),高楼层(共6层)
4869,新泾三村 1室1厅 5200元,新泾三村,1室1厅,40平米,北新泾租房,5200,中楼层(共6层),1994年建板楼,1994年建板楼
4870,绿川小区 2室1厅 4200元,绿川小区,2室1厅,59平米,北蔡租房,4200,低楼层(共6层),中楼层(共6层),中楼层(共6层)
4871,红旗小区 1室0厅 1900元,红旗小区,1室0厅,32平米,老闵行租房,1900,中楼层(共5层),1992年建板楼,1992年建板楼
4872,天吉小区 2室0厅 4800元,天吉小区,2室0厅,41平米,西藏北路租房,4800,高楼层(共6层),高楼层(共6层),高楼层(共6层)
4873,巨杨小区 2室1厅 5200元,巨杨小区,2室1厅,53平米,洋泾租房,5200,低楼层(共6层),1996年建板楼,1996年建板楼
4874,高兴花园 2室1厅 3500元,高兴花园,2室1厅,70平米,春申租房,3500,高楼层(共6层),低楼层(共24层),低楼层(共24层)
4875,园西小区 2室1厅 3400元,园西小区,2室1厅,53平米,川沙租房,3400,高楼层(共5层),1997年建塔楼,1997年建塔楼
4876,玉田新村 1室1厅 3000元,玉田新村,1室1厅,26平米,曲阳租房,3000,中楼层(共5层),中楼层(共11层),中楼层(共11层)
4877,微山二村 1室0厅 3900元,微山二村,1室0厅,29平米,塘桥租房,3900,高楼层(共6层),2006年建板楼,2006年建板楼
4878,三乐新村 1室0厅 4200元,三乐新村,1室0厅,27平米,江宁路租房,4200,高楼层(共6层),中楼层(共6层),中楼层(共6层)
4879,平江盛世家园 2室0厅 4500元,平江盛世家园,2室0厅,49平米,甘泉宜川租房,4500,高楼层(共7层),1987年建板楼,1987年建板楼
4880,彭五小区 1室0厅 3100元,彭五小区,1室0厅,28平米,彭浦租房,3100,中楼层(共5层),低楼层(共6层),低楼层(共6层)
4881,阳光威尼斯(三期) 1室1厅 4000元,阳光威尼斯(三期),1室1厅,61平米,真光租房,4000,中楼层(共26层),1996年建板楼,1996年建板楼
4882,东安一村 1室1厅 4200元,东安一村,1室1厅,35平米,徐家汇租房,4200,中楼层(共6层),中楼层(共5层),中楼层(共5层)
4883,锦绣小区 1室1厅 4500元,锦绣小区,1室1厅,47平米,花木租房,4500,高楼层(共6层),1958年建板楼,1958年建板楼
4884,地铁房，交通便利，生活配套设施完善,虹园八村,1室1厅,33平米,北新泾租房,3200,中楼层(共6层),高楼层(共6层),高楼层(共6层)
4885,寿昌坊 2室1厅 4600元,寿昌坊,2室1厅,57平米,康健租房,4600,中楼层(共6层),1983年建板楼,1983年建板楼
4886,白玉新村 2室1厅 5500元,白玉新村,2室1厅,53平米,武宁租房,5500,低楼层(共6层),低楼层(共6层),低楼层(共6层)
4887,鞍山八村 1室0厅 3500元,鞍山八村,1室0厅,27平米,鞍山租房,3500,中楼层(共6层),1992年建板楼,1992年建板楼
4888,梅陇五村 1室1厅 3100元,梅陇五村,1室1厅,41平米,华东理工租房,3100,高楼层(共6层),高楼层(共6层),高楼层(共6层)
4889,昌七小区 1室1厅 4200元,昌七小区,1室1厅,44平米,世博租房,4200,中楼层(共6层),1996年建板楼,1996年建板楼
4920,宛平南路170弄 2室1厅 6800元,宛平南路170弄,2室1厅,51平米,徐家汇租房,6800,高楼层(共6层),高楼层(共6层),高楼层(共6层)
4921,新湖明珠城 1室2厅 7000元,新湖明珠城,1室2厅,67平米,武宁租房,7000,高楼层(共28层),1982年建板楼,1982年建板楼
4922,曲阳林云小区 1室0厅 3200元,曲阳林云小区,1室0厅,36平米,曲阳租房,3200,高楼层(共6层),高楼层(共28层),高楼层(共28层)
4923,沧源小区 2室1厅 3200元,沧源小区,2室1厅,60平米,老闵行租房,3200,低楼层(共6层),板楼,板楼
4924,冠生园路247号 两房朝南  精装修,冠生园路247号,2室1厅,62平米,康健租房,5500,高楼层(共6层),高楼层(共6层),高楼层(共6层)
4925,浦建小区 2室1厅 4300元,浦建小区,2室1厅,32平米,塘桥租房,4300,低楼层(共6层),1988年建板楼,1988年建板楼
4926,南泉公寓 1室1厅 4300元,南泉公寓,1室1厅,34平米,塘桥租房,4300,中楼层(共6层),低楼层(共6层),低楼层(共6层)
4927,紫阳花苑 1室1厅 2600元,紫阳花苑,1室1厅,43平米,华泾租房,2600,高楼层(共6层),1994年建板楼,1994年建板楼
4928,真光新村第二小区 1室0厅 3500元,真光新村第二小区,1室0厅,37平米,真光租房,3500,高楼层(共6层),高楼层(共6层),高楼层(共6层)
4929,新里城和合苑 1室1厅 3900元,新里城和合苑,1室1厅,49平米,三林租房,3900,中楼层(共6层),1992年建板楼,1992年建板楼
4930,宛南六村 1室0厅 4000元,宛南六村,1室0厅,35平米,龙华租房,4000,高楼层(共6层),低楼层(共6层),低楼层(共6层)
4931,凤城二村 1室0厅 2500元,凤城二村,1室0厅,31平米,控江路租房,2500,中楼层(共4层),1992年建板楼,1992年建板楼
4932,瞿溪路112号 2室0厅 5300元,瞿溪路112号,2室0厅,45平米,世博滨江租房,5300,高楼层(共6层),中楼层(共6层),中楼层(共6层)
4933,鞍山四村第一小区 1室0厅 3800元,鞍山四村第一小区,1室0厅,37平米,鞍山租房,3800,低楼层(共6层),1994年建板楼,1994年建板楼
4934,凯歌公寓 1室1厅 6000元,凯歌公寓,1室1厅,41平米,徐家汇租房,6000,中楼层(共25层),高楼层(共6层),高楼层(共6层)
4935,夏朵园 2室1厅 3500元,夏朵园,2室1厅,97平米,老闵行租房,3500,低楼层(共12层),1996年建板楼,1996年建板楼
4936,鹤明小区 1室1厅 2200元,鹤明小区,1室1厅,35平米,老闵行租房,2200,中楼层(共6层),高楼层(共6层),高楼层(共6层)
4937,宜川三村 1室1厅 3300元,宜川三村,1室1厅,41平米,甘泉宜川租房,3300,低楼层(共7层),1994年建板楼,1994年建板楼
4938,佳伟小区 2室0厅 4000元,佳伟小区,2室0厅,62平米,凉城租房,4000,低楼层(共24层),中楼层(共6层),中楼层(共6层)
4939,龙柏七村 1室1厅 5000元,龙柏七村,1室1厅,48平米,龙柏租房,5000,高楼层(共6层),1999年建板楼,1999年建板楼
4940,永和二村 1室0厅 3300元,永和二村,1室0厅,32平米,永和租房,3300,高楼层(共6层),高楼层(共6层),高楼层(共6层)
4941,东园一村 1室1厅 5200元,东园一村,1室1厅,32平米,陆家嘴租房,5200,低楼层(共6层),1980年建板楼,1980年建板楼
4942,静安新城七区 1室1厅 5000元,静安新城七区,1室1厅,45平米,静安新城租房,5000,中楼层(共11层),中楼层(共4层),中楼层(共4层)
4943,思浦小区 1室0厅 3300元,思浦小区,1室0厅,36平米,三林租房,3300,中楼层(共6层),1988年建板楼,1988年建板楼
4944,富特四村 1室1厅 2800元,富特四村,1室1厅,42平米,外高桥租房,2800,中楼层(共6层),高楼层(共6层),高楼层(共6层)
4945,宝钢七村 1室0厅 2200元,宝钢七村,1室0厅,35平米,淞宝租房,2200,中楼层(共5层),1964年建板楼,1964年建板楼
4946,玉兰花苑 1室1厅 7300元,玉兰花苑,1室1厅,64平米,徐家汇租房,7300,高楼层(共23层),低楼层(共6层),低楼层(共6层)
4947,市光四村 2室1厅 4800元,市光四村,2室1厅,58平米,中原租房,4800,低楼层(共6层),2007年建板楼,2007年建板楼
4948,钦州花苑 2室1厅 5500元,钦州花苑,2室1厅,79平米,田林租房,5500,低楼层(共29层),中楼层(共25层),中楼层(共25层)
4949,长寿新村(普陀) 2室1厅 7500元,长寿新村(普陀),2室1厅,70平米,长寿路租房,7500,中楼层(共26层),1992年建塔楼,1992年建塔楼
4980,长寿新村(普陀) 2室1厅 7500元,长寿新村(普陀),2室1厅,70平米,长寿路租房,7500,中楼层(共26层),中楼层(共26层),中楼层(共26层)
4981,解放新村 2室2厅 1900元,解放新村,2室2厅,76平米,南桥租房,1900,高楼层(共5层),1995年建塔楼,1995年建塔楼
4982,锦绣天第花园 3室2厅 13000元,锦绣天第花园,3室2厅,143平米,杨东租房,13000,高楼层(共18层),高楼层(共5层),高楼层(共5层)
4983,红旗小区 2室1厅 3500元,红旗小区,2室1厅,67平米,老闵行租房,3500,高楼层(共6层),板楼,板楼
4984,崧泽华城秀景苑 2室1厅 2000元,崧泽华城秀景苑,2室1厅,67平米,赵巷租房,2000,中楼层(共11层),高楼层(共18层),高楼层(共18层)
4985,爱博四村 1室1厅 3200元,爱博四村,1室1厅,60平米,华漕租房,3200,低楼层(共13层),2004年建板楼,2004年建板楼
4986,云间名门 2室2厅 6500元,云间名门,2室2厅,96平米,松江老城租房,6500,高楼层(共26层),高楼层(共6层),高楼层(共6层)
4987,南京西路公馆 1室1厅 8000元,南京西路公馆,1室1厅,53平米,静安寺租房,8000,低楼层(共30层),1994年建板楼,1994年建板楼
4988,海霞佳苑 2室2厅 2300元,海霞佳苑,2室2厅,83平米,川沙租房,2300,高楼层(共6层),中楼层(共11层),中楼层(共11层)
4989,成山小区 2室1厅 5500元,成山小区,2室1厅,68平米,世博租房,5500,高楼层(共6层),2014年建板楼,2014年建板楼
4990,新凯城玉兰苑 2室1厅 3100元,新凯城玉兰苑,2室1厅,70平米,泗泾租房,3100,低楼层(共13层),低楼层(共13层),低楼层(共13层)
4991,宝林九村 2室1厅 3300元,宝林九村,2室1厅,55平米,淞宝租房,3300,中楼层(共6层),2011年建板楼,2011年建板楼
4992,康桥半岛(沪南路2731弄) 3室2厅 13500元,康桥半岛(沪南路2731弄),3室2厅,179平米,康桥租房,13500,低楼层(共3层),高楼层(共26层),高楼层(共26层)
4993,瑞和华苑北区 2室2厅 2600元,瑞和华苑北区,2室2厅,83平米,浦江租房,2600,中楼层(共11层),2011年建板楼,2011年建板楼
4994,红旗三村 2室1厅 2600元,红旗三村,2室1厅,77平米,老闵行租房,2600,中楼层(共6层),低楼层(共30层),低楼层(共30层)
4995,棕榈滩海景城 2室2厅 1800元,棕榈滩海景城,2室2厅,90平米,海湾租房,1800,中楼层(共14层),2002年建塔楼,2002年建塔楼
4996,留水园别墅 2室1厅 2400元,留水园别墅,2室1厅,83平米,盈浦租房,2400,高楼层(共6层),高楼层(共6层),高楼层(共6层)
4997,莱英北郡(公寓) 2室2厅 2800元,莱英北郡(公寓),2室2厅,94平米,安亭租房,2800,中楼层(共18层),2012年建板楼,2012年建板楼
4998,岚灵小区 1室1厅 4100元,岚灵小区,1室1厅,50平米,万里租房,4100,高楼层(共6层),高楼层(共6层),高楼层(共6层)
4999,潼港一村 2室1厅 3000元,潼港一村,2室1厅,70平米,外高桥租房,3000,高楼层(共6层),1996年建板楼,1996年建板楼
5000,安顺小区 2室1厅 4600元,安顺小区,2室1厅,55平米,虹桥租房,4600,高楼层(共6层),低楼层(共13层),低楼层(共13层)
5001,银星小区 3室1厅 5300元,银星小区,3室1厅,85平米,莘庄租房,5300,高楼层(共6层),2012年建板楼,2012年建板楼
5002,西郊庄园马德里洋房 1室2厅 15000元,西郊庄园马德里洋房,1室2厅,90平米,华漕租房,15000,低楼层(共18层),中楼层(共6层),中楼层(共6层)
5003,中金海棠湾(公寓) 1室1厅 2500元,中金海棠湾(公寓),1室1厅,72平米,周浦租房,2500,低楼层(共18层),1992年建板楼,1992年建板楼
5004,紫藤二村 2室1厅 4800元,紫藤二村,2室1厅,66平米,梅陇租房,4800,高楼层(共6层),低楼层(共3层),低楼层(共3层)
5005,宜山路701弄 1室0厅 4100元,宜山路701弄,1室0厅,32平米,田林租房,4100,高楼层(共6层),2002年建板楼,2002年建板楼
5006,靖宇东路85弄 2室1厅 6500元,靖宇东路85弄,2室1厅,76平米,黄兴公园租房,6500,高楼层(共7层),中楼层(共11层),中楼层(共11层)
5007,丽水豪庭 3室2厅 4000元,丽水豪庭,3室2厅,104平米,泗泾租房,4000,中楼层(共12层),2013年建板楼,2013年建板楼
5008,绿洲华庭苑(公寓) 3室2厅 5300元,绿洲华庭苑(公寓),3室2厅,144平米,松江新城租房,5300,中楼层(共4层),中楼层(共6层),中楼层(共6层)
5009,吴中公寓 1室1厅 5800元,吴中公寓,1室1厅,61平米,田林租房,5800,低楼层(共22层),1995年建板楼,1995年建板楼
5040,仁恒森兰雅苑 4室2厅 20000元,仁恒森兰雅苑,4室2厅,181平米,金桥租房,20000,低楼层(共8层),低楼层(共8层),低楼层(共8层)
5041,沪东新村 2室1厅 4500元,沪东新村,2室1厅,53平米,金桥租房,4500,高楼层(共6层),2015年建板楼,2015年建板楼
5042,新南家园 2室2厅 1800元,新南家园,2室2厅,101平米,西渡租房,1800,高楼层(共6层),高楼层(共6层),高楼层(共6层)
5043,永盛苑 3室2厅 14500元,永盛苑,3室2厅,154平米,西藏北路租房,14500,中楼层(共32层),1985年建板楼,1985年建板楼
5044,菊泉新城(陆翔路678弄) 1室1厅 3000元,菊泉新城(陆翔路678弄),1室1厅,59平米,顾村租房,3000,中楼层(共5层),高楼层(共6层),高楼层(共6层)
5045,水岸家苑 3室2厅 2800元,水岸家苑,3室2厅,190平米,西渡租房,2800,高楼层(共6层),2002年建板楼,2002年建板楼
5046,明丰花园 2室2厅 6500元,明丰花园,2室2厅,102平米,三林租房,6500,高楼层(共12层),中楼层(共32层),中楼层(共32层)
5047,中凯城市之光(静安) 1室1厅 9500元,中凯城市之光(静安),1室1厅,60平米,南京西路租房,9500,低楼层(共34层),2003年建板楼,2003年建板楼
5048,龙潭小区 3室1厅 7000元,龙潭小区,3室1厅,97平米,阳城租房,7000,高楼层(共6层),中楼层(共5层),中楼层(共5层)
5049,临江四村 1室1厅 2600元,临江四村,1室1厅,41平米,淞宝租房,2600,高楼层(共6层),2005年建板楼,2005年建板楼
5050,锦苑 3室2厅 1800元,锦苑,3室2厅,135平米,朱家角租房,1800,中楼层(共4层),高楼层(共6层),高楼层(共6层)
5051,天宝西路8号 2室1厅 4900元,天宝西路8号,2室1厅,52平米,曲阳租房,4900,高楼层(共6层),2003年建板楼,2003年建板楼
5052,虹桥正荣府 4室2厅 12000元,虹桥正荣府,4室2厅,140平米,徐泾租房,12000,中楼层(共15层),高楼层(共12层),高楼层(共12层)
5053,惠南小城 2室2厅 1500元,惠南小城,2室2厅,89平米,惠南租房,1500,低楼层(共6层),2003年建板楼,2003年建板楼
5054,春辉新村 2室1厅 4300元,春辉新村,2室1厅,75平米,颛桥租房,4300,高楼层(共6层),低楼层(共34层),低楼层(共34层)
5055,海悦花园 4室2厅 22000元,海悦花园,4室2厅,172平米,打浦桥租房,22000,中楼层(共39层),2003年建塔楼,2003年建塔楼
5056,景和茗苑 3室2厅 8000元,景和茗苑,3室2厅,106平米,古美租房,8000,低楼层(共15层),高楼层(共6层),高楼层(共6层)
5057,合生江湾国际公寓 5室2厅 14000元,合生江湾国际公寓,5室2厅,184平米,新江湾城租房,14000,中楼层(共17层),2001年建板楼,2001年建板楼
5058,众城商厦 2室2厅 12000元,众城商厦,2室2厅,131平米,塘桥租房,12000,高楼层(共15层),高楼层(共6层),高楼层(共6层)
5059,华亭公寓 3室2厅 4000元,华亭公寓,3室2厅,139平米,松江新城租房,4000,中楼层(共13层),1990年建板楼,1990年建板楼
5060,康虹花园 近地铁 公交方便 旁边有菜市场,康虹花园(公寓),3室1厅,66平米,徐泾租房,4500,低楼层(共3层),中楼层(共4层),中楼层(共4层)
5061,沧源小区 2室1厅 2600元,沧源小区,2室1厅,66平米,老闵行租房,2600,高楼层(共6层),2014年建板楼,2014年建板楼
5062,漕宝路地铁站口、八院边上、日月光隔壁,康健路43弄,2室1厅,60平米,康健租房,5200,低楼层(共6层),高楼层(共6层),高楼层(共6层)
5063,当代万国府MOMA 2室1厅 4000元,当代万国府MOMA,2室1厅,70平米,老闵行租房,4000,低楼层(共17层),1982年建板楼,1982年建板楼
5064,冠生园路237弄 1室1厅 3600元,冠生园路237弄,1室1厅,43平米,康健租房,3600,高楼层(共6层),中楼层(共15层),中楼层(共15层)
5065,长桥四村 2室0厅 3800元,长桥四村,2室0厅,51平米,长桥租房,3800,低楼层(共6层),板楼,板楼
5066,控江路1200弄 2室0厅 4500元,控江路1200弄,2室0厅,46平米,控江路租房,4500,中楼层(共5层),低楼层(共6层),低楼层(共6层)
5067,高昌路105弄 2室2厅 2800元,高昌路105弄,2室2厅,81平米,嘉定老城租房,2800,中楼层(共6层),2008年建板楼,2008年建板楼
5068,航欣苑 2室2厅 3000元,航欣苑,2室2厅,80平米,航头租房,3000,低楼层(共18层),高楼层(共6层),高楼层(共6层)
5069,海棠苑 2室1厅 4500元,海棠苑,2室1厅,66平米,真如租房,4500,高楼层(共7层),2002年建板楼,2002年建板楼
5100,国中公寓 3室2厅 11500元,国中公寓,3室2厅,195平米,鞍山租房,11500,高楼层(共28层),高楼层(共28层),高楼层(共28层)
5101,天意洲 2室2厅 8500元,天意洲,2室2厅,104平米,南码头租房,8500,高楼层(共12层),1998年建塔楼,1998年建塔楼
5102,菊泉新城(菊泉街39弄) 3室2厅 3500元,菊泉新城(菊泉街39弄),3室2厅,97平米,顾村租房,3500,中楼层(共11层),高楼层(共12层),高楼层(共12层)
5103,鸿宝一村(北区) 3室1厅 2000元,鸿宝一村(北区),3室1厅,88平米,西渡租房,2000,中楼层(共6层),2003年建板楼,2003年建板楼
5104,明申花园(公寓) 4室2厅 26000元,明申花园(公寓),4室2厅,318平米,金虹桥租房,26000,中楼层(共21层),中楼层(共11层),中楼层(共11层)
5105,东升家园(三期) 3室2厅 3000元,东升家园(三期),3室2厅,99平米,航头租房,3000,高楼层(共6层),2005年建板楼,2005年建板楼
5106,绿地东上海 3室2厅 6000元,绿地东上海,3室2厅,116平米,周浦租房,6000,中楼层(共18层),中楼层(共6层),中楼层(共6层)
5107,清风雅苑 2室2厅 2200元,清风雅苑,2室2厅,82平米,泥城镇租房,2200,高楼层(共6层),1997年建板楼,1997年建板楼
5108,淞南二村 1室1厅 3300元,淞南二村,1室1厅,42平米,淞南租房,3300,中楼层(共6层),中楼层(共21层),中楼层(共21层)
5109,毕加索小镇(二期)(公寓) 2室2厅 4200元,毕加索小镇(二期)(公寓),2室2厅,89平米,唐镇租房,4200,中楼层(共13层),2004年建板楼,2004年建板楼
5110,东南一村 2室1厅 3500元,东南一村,2室1厅,74平米,周浦租房,3500,中楼层(共5层),高楼层(共6层),高楼层(共6层)
5111,金都雅苑(公寓) 2室2厅 2400元,金都雅苑(公寓),2室2厅,78平米,西渡租房,2400,高楼层(共6层),2006年建板楼,2006年建板楼
5112,桃园新城中虹佳园 3室2厅 3000元,桃园新城中虹佳园,3室2厅,103平米,周浦租房,3000,高楼层(共14层),中楼层(共18层),中楼层(共18层)
5113,大明小区 2室2厅 9000元,大明小区,2室2厅,75平米,中山公园租房,9000,中楼层(共6层),2010年建板楼,2010年建板楼
5114,鹏欣家园 2室2厅 10000元,鹏欣家园,2室2厅,135平米,塘桥租房,10000,高楼层(共13层),高楼层(共6层),高楼层(共6层)
5115,红翔新村 2室2厅 2700元,红翔新村,2室2厅,74平米,南翔租房,2700,中楼层(共6层),2009年建板楼,2009年建板楼
5116,申桂公寓 2室2厅 10500元,申桂公寓,2室2厅,140平米,西藏北路租房,10500,中楼层(共24层),中楼层(共6层),中楼层(共6层)
5117,上海绿城 2室2厅 12000元,上海绿城,2室2厅,132平米,杨东租房,12000,低楼层(共10层),1994年建板楼,1994年建板楼
5118,浪琴水岸花园(公寓) 3室2厅 4000元,浪琴水岸花园(公寓),3室2厅,160平米,松江新城租房,4000,高楼层(共6层),中楼层(共13层),中楼层(共13层)
5119,绿川新苑 2室1厅 5500元,绿川新苑,2室1厅,62平米,北蔡租房,5500,高楼层(共6层),2011年建板楼,2011年建板楼
5120,玉峰花园 2室2厅 5000元,玉峰花园,2室2厅,90平米,阳城租房,5000,高楼层(共6层),中楼层(共5层),中楼层(共5层)
5121,紫金花园 2室2厅 5000元,紫金花园,2室2厅,114平米,九亭租房,5000,中楼层(共14层),1996年建板楼,1996年建板楼
5122,金华苑 2室2厅 4900元,金华苑,2室2厅,102平米,万里租房,4900,高楼层(共11层),高楼层(共6层),高楼层(共6层)
5123,新南家园 3室2厅 3800元,新南家园,3室2厅,132平米,西渡租房,3800,高楼层(共6层),2005年建板楼,2005年建板楼
